size_sqft,price_lakhs
9274,901.04
839,108.16
5915,630.51
3256,398.84
8377,853.62
4022,374.42
5387,533.55
6760,618.85
2470,283.37
3691,266.11
7242,775.43
1916,248.87
9408,794.27
6758,739.56
3056,356.96
7153,700.8
8009,741.31
2236,181.71
3391,301.17
1268,192.6
7597,737.25
3503,395.57
6799,673.7
5473,550.05
1189,40.33
9284,871.05
9473,1011.95
7682,760.41
3831,398.13
1101,200.42
8534,847.02
3649,355.69
8305,890.8
3501,350.72
649,80.9
9621,1011.94
883,88.31
3677,407.08
6328,627.01
7994,848.46
6496,670.67
7383,727.03
3701,373.81
3485,226.28
5585,618.19
9654,902.67
7072,653.74
8790,857.1
3647,275.05
1088,132.18
5245,542.55
3189,294.57
9869,953.0
5573,522.63
3572,387.94
9369,857.21
5534,532.95
7202,643.73
7912,829.64
2792,262.39
7045,731.84
9874,1049.88
4540,517.32
2622,211.09
5598,575.27
2161,272.17
6920,726.82
4347,474.47
7881,698.93
7620,796.06
1398,100.15
5547,587.93
2034,235.54
4963,525.8
6209,615.37
3716,437.4
6602,685.72
7893,805.38
980,51.28
8463,866.1
2370,335.94
6968,627.29
8301,866.61
2491,291.91
9159,1002.18
7886,824.89
9172,917.73
9464,967.53
3146,301.2
2763,337.26
7137,636.25
5222,497.81
4692,491.51
3483,406.85
3467,346.01
3297,290.58
6821,671.56
3527,334.35
6864,670.35
2324,210.64
629,41.16
2786,192.8
1455,160.51
4777,511.44
2485,323.42
7386,781.62
2617,302.17
3921,406.9
4791,390.97
2811,295.11
8142,819.82
8941,945.59
9846,1012.97
8148,808.31
5704,668.31
5693,611.72
1593,176.29
2765,299.27
3475,350.56
8149,815.73
9725,863.99
9929,947.15
8744,847.35
8510,873.53
3059,223.32
5555,529.44
8714,838.93
302,36.04
8430,865.66
1559,123.61
8490,820.3
4623,428.29
6073,587.79
2868,284.24
2185,284.26
7360,685.38
8144,901.94
6411,579.41
9791,1026.83
2638,240.01
9568,911.25
4058,471.64
5110,515.09
9439,946.07
7091,695.25
7471,718.03
3031,294.26
1169,10.0
5466,453.92
393,58.92
3287,387.84
8927,960.88
5247,476.85
6951,704.74
7279,618.23
7094,691.83
6824,723.58
3444,343.53
3887,372.11
376,36.94
9307,994.84
9259,913.66
6853,688.93
8597,935.67
6994,687.98
3173,235.47
3646,433.02
7324,783.18
3448,233.97
9957,989.19
544,53.29
2925,360.93
4149,414.18
9897,998.0
9473,957.15
8037,780.4
8633,928.16
1192,79.59
5787,554.43
7551,754.8
7610,694.1
2699,358.17
4940,493.96
3260,367.23
7625,714.63
1769,212.49
3674,407.23
9147,961.74
8534,948.65
8223,794.39
5422,532.87
5687,526.44
7931,788.29
7526,785.81
5408,571.31
2524,334.44
2410,265.51
1257,125.73
7446,690.01
860,129.32
9822,974.38
7713,815.75
1612,139.96
2121,272.14
5946,613.92
5245,574.11
5674,586.69
2951,248.83
5001,481.83
3177,253.68
5882,597.43
5690,495.87
4383,452.99
1045,10.0
9049,945.4
1241,68.92
4323,384.6
2596,328.19
1239,139.89
1910,233.32
6600,609.73
2025,250.59
9476,940.73
9828,988.68
9153,989.81
7487,690.56
332,78.85
6285,647.77
3714,360.75
1456,90.89
3426,331.38
8552,814.28
1843,243.64
571,61.69
5595,525.65
4376,365.72
6202,597.05
3009,362.71
9646,970.17
5521,543.09
8829,967.83
7022,681.47
8501,809.68
4444,464.6
5906,611.58
7066,677.26
1030,63.12
5190,591.35
1948,173.15
4528,380.21
2430,252.64
4666,511.33
1806,171.07
2458,272.66
3216,269.23
3529,384.31
6565,608.74
4436,458.86
2989,337.28
7490,753.94
3110,249.23
6452,585.6
312,110.86
6238,585.39
8299,868.16
7519,757.82
5628,512.6
3921,365.46
3983,483.29
8172,991.68
5610,545.13
952,75.88
6099,527.99
9112,828.7
4090,366.14
1945,172.25
4812,479.93
5059,540.41
6174,628.44
3988,434.14
7989,768.2
1679,164.36
4543,436.1
9880,924.66
6807,582.0
8119,778.44
8893,765.25
2953,238.66
5911,618.36
6427,651.71
4223,423.37
8759,934.93
6212,584.78
5430,577.1
5739,533.54
8180,831.87
6749,682.58
2025,212.88
9604,941.06
7822,798.17
5084,528.28
9772,905.67
1532,195.62
9108,849.0
8638,819.93
7746,786.7
4916,521.5
5025,513.5
3977,413.98
6587,601.87
8780,851.82
1709,68.38
8505,804.56
556,10.0
2021,202.77
1723,290.11
5253,563.31
3290,216.76
1495,73.62
4859,420.96
4665,378.74
1544,140.28
7066,718.04
5602,495.55
1606,149.45
2702,281.21
796,114.55
3699,377.71
1209,137.42
672,65.33
6536,602.89
1644,124.62
8815,815.36
2731,348.03
4970,423.54
3084,356.0
9707,897.73
1995,237.87
2207,269.31
5114,569.0
1080,55.93
1319,140.11
1703,140.27
1726,128.27
9155,917.69
6168,657.49
310,10.0
6630,679.46
9530,907.61
3125,260.34
7764,760.18
3303,317.08
9567,990.09
7495,686.92
7020,809.93
3388,249.19
2089,220.3
3336,319.35
7677,735.28
7898,781.04
5138,547.41
6172,658.58
3953,384.42
4599,476.49
9568,890.29
1273,118.09
7383,758.02
5794,465.25
9791,983.15
3706,362.19
5450,608.49
9650,973.36
3429,366.89
404,26.82
7733,804.9
7989,827.01
3867,321.37
4648,480.35
4690,528.11
7111,760.29
1481,149.47
4944,510.48
6173,663.05
4694,412.46
3834,407.12
6144,515.85
6239,667.02
6775,658.26
2074,203.08
8583,830.53
746,72.55
408,53.57
3539,391.62
6231,688.08
4353,437.73
4837,400.62
6661,731.38
1545,80.9
3020,280.89
8769,852.38
8041,804.68
5405,477.33
3222,256.6
2813,280.22
9330,893.11
3101,377.4
7281,700.56
8521,800.68
6802,763.79
6338,657.3
6529,788.75
9749,878.78
664,76.79
2100,234.28
6258,627.19
9396,921.5
7736,835.88
5093,532.62
8460,761.54
479,10.0
4173,359.1
4260,419.94
1486,196.04
1073,88.34
4760,463.34
652,16.25
7243,762.37
5502,611.83
5644,562.78
4807,559.7
5130,485.8
417,10.0
781,118.32
4587,453.91
7102,681.14
8598,863.63
4777,398.48
6833,595.9
543,58.93
7312,752.92
1165,186.19
5629,607.23
903,122.07
6056,669.12
4318,456.29
5492,531.99
2315,277.12
3680,411.78
4070,406.61
6129,552.91
1913,102.05
2179,260.02
5672,591.13
4408,471.75
9591,1003.09
9566,911.65
9278,833.97
448,70.59
2054,265.29
7678,785.39
6981,623.78
4056,417.63
9671,910.86
9416,864.48
5692,568.82
3352,343.32
5992,594.27
4518,473.71
5103,470.77
2677,271.98
5386,514.33
3482,335.62
3460,359.42
6876,740.58
9203,934.91
2886,319.8
2948,295.31
7613,785.68
2017,253.39
5608,654.76
7707,831.24
1170,114.25
3874,444.63
6127,640.15
8286,798.24
8762,904.34
9041,847.67
6069,635.12
6033,690.89
3540,395.13
9854,1045.23
5193,500.39
9776,1001.64
1186,153.51
6154,600.14
5618,595.99
2558,278.53
4682,502.94
2085,157.0
8027,866.5
595,82.03
2897,283.79
980,93.3
5190,517.06
4598,418.35
624,121.86
8252,873.36
1286,180.12
3418,417.46
1060,115.49
8058,723.01
9528,984.24
1206,150.18
5799,657.59
664,120.5
8069,813.6
3713,364.08
8327,882.88
8239,691.15
9561,968.17
3381,385.38
5748,568.75
3558,336.69
2407,255.44
8228,890.27
3233,345.85
3129,279.05
8933,954.15
5306,601.18
1859,145.53
2041,344.03
6130,612.97
7823,829.72
925,128.87
1990,164.1
8582,835.62
6610,664.39
3306,237.1
4602,501.25
1388,44.01
6307,631.43
4911,457.51
9672,996.14
8228,712.59
4790,395.89
8678,837.96
1897,215.64
4047,415.78
2970,349.51
8731,878.49
2880,287.11
7732,719.62
8630,851.83
2806,279.62
5025,399.76
4600,415.49
9059,929.07
7302,739.17
9373,924.65
6431,612.73
9131,825.96
4837,374.93
2635,248.17
4621,536.55
3285,330.35
859,136.97
1013,42.47
4893,503.46
4288,393.62
6503,613.19
556,92.83
9068,900.78
337,10.0
8952,900.1
9932,957.39
2132,140.98
7900,740.23
5467,648.99
732,133.82
4451,344.37
6711,661.68
2051,199.33
5297,516.4
6020,568.81
7916,828.95
556,102.73
971,149.55
789,95.41
7189,749.33
2396,222.38
1982,119.38
2760,195.86
4829,440.32
5421,532.07
2275,163.34
3516,295.11
9881,969.18
4815,524.71
5992,615.92
5239,480.72
5863,588.62
3263,259.87
4829,439.72
7086,625.74
6500,671.44
1276,113.46
7645,756.61
345,74.8
1493,99.44
4812,504.54
5243,623.55
6582,609.09
546,10.0
3519,289.01
9283,947.73
936,180.91
4075,492.77
2721,314.35
9580,1001.96
4483,471.53
1012,137.45
6145,629.69
5623,522.31
6332,718.87
3944,461.17
8073,768.45
2408,273.22
3914,464.46
9734,994.33
7257,715.43
5579,629.39
4632,475.97
4200,388.61
8239,766.39
7263,579.75
4868,585.46
8138,771.96
2145,262.7
682,22.18
4412,449.55
7369,759.39
4110,349.04
1809,228.75
7873,777.39
1878,215.43
1179,190.63
2462,283.18
8014,796.66
1659,263.1
4731,470.87
8448,849.46
4260,417.82
4111,349.82
4542,387.41
4517,423.99
380,10.0
3032,289.32
8133,854.61
3009,280.45
2722,283.2
3941,368.8
967,223.95
2796,355.01
3799,367.52
9936,1007.21
9837,916.68
8380,827.28
7123,682.28
1489,186.04
6904,643.88
8950,977.89
9704,967.13
9403,896.83
1325,134.11
8085,845.34
371,63.12
5846,592.43
2985,342.38
9685,1009.32
7672,808.27
2148,201.02
2322,218.07
6638,653.43
4041,379.4
1598,165.08
4402,439.92
1204,203.15
3326,307.36
7009,651.56
5011,533.39
8321,835.68
6269,592.58
2920,331.11
2946,280.65
5165,592.71
7645,716.99
2589,229.86
7670,773.38
4172,485.09
9977,962.02
7990,817.83
1740,115.8
1065,152.34
4392,406.61
9641,995.04
2966,330.12
8955,804.7
6268,637.27
7941,768.82
2481,273.03
4188,375.1
1140,84.93
6199,679.82
4418,497.85
865,36.79
6305,720.32
9456,816.5
9487,959.43
7526,688.38
9679,986.47
6190,605.92
4611,410.22
8036,766.73
9148,875.47
3282,332.02
9605,1009.24
6383,736.24
856,77.06
3319,346.84
2880,347.31
8446,822.15
8543,815.15
9853,1082.72
9686,959.61
4319,442.77
3438,263.61
971,70.91
1077,202.06
5227,545.84
3322,330.77
2160,285.69
3439,261.65
1374,116.66
9775,1091.25
7063,703.8
2286,225.76
9493,1008.26
6627,725.13
1346,69.52
2476,269.0
2638,351.59
800,47.85
2533,234.68
4908,492.24
7534,788.12
8272,755.82
6910,535.37
900,100.77
4584,516.69
9480,932.4
4783,447.78
6201,611.75
6429,722.78
2054,172.17
2764,304.91
4782,420.52
9986,943.31
9344,976.65
7700,851.72
7106,755.05
8943,791.61
7696,748.6
7638,775.75
5541,557.08
7694,673.42
6737,608.84
4995,459.41
2888,285.42
2082,111.5
6247,654.71
6894,684.75
3820,329.84
3518,361.48
4057,333.7
4316,429.0
3137,223.66
6300,547.26
7334,710.7
7609,725.09
4539,473.11
4728,471.87
9911,1096.12
4450,431.74
9822,817.23
1746,72.88
9932,933.39
6768,846.03
6090,607.16
4475,502.93
5380,588.36
1164,53.05
7160,626.34
8963,928.42
6517,540.68
5972,646.08
1802,174.35
4984,529.2
1710,186.17
4070,424.84
4959,501.12
4301,444.18
3783,380.6
4862,417.38
898,70.11
9483,1056.79
3341,349.81
8460,903.12
6691,619.94
7587,708.67
366,10.0
8423,775.71
3050,223.88
8961,907.76
7106,692.81
6729,716.67
8423,826.78
1931,72.94
6752,697.38
1074,10.0
6407,651.42
8104,771.83
9978,1009.43
4319,359.72
1229,161.82
3312,333.08
5324,515.19
6564,571.66
8273,917.83
9997,954.36
5029,516.05
8261,778.66
3119,500.77
6955,702.97
1484,117.67
8780,908.29
6643,701.8
827,102.43
1216,105.42
3874,409.43
3619,354.13
1706,169.34
1541,114.83
5506,477.43
7549,783.06
3433,373.62
1098,174.63
1823,184.73
7509,740.11
5228,452.31
3188,316.82
2990,317.01
4391,348.11
7582,811.65
9733,937.7
6549,645.09
990,128.89
9019,901.53
1795,249.67
1192,150.64
8878,880.38
9741,818.09
6173,667.11
4803,421.32
1197,162.29
1010,125.51
3995,389.56
2986,346.26
7488,774.85
6078,624.22
8068,720.98
5313,533.29
4812,419.06
715,16.7
9963,978.24
4480,521.17
4562,474.47
2815,303.06
9587,997.22
9301,886.37
5940,515.18
6916,603.9
1292,140.75
9773,1026.63
4670,512.64
2073,165.75
3861,453.87
4116,513.75
6933,723.68
2056,279.96
2673,310.96
2876,276.11
9383,905.07
4484,367.75
9199,897.66
2697,257.86
6269,616.16
4835,477.87
7183,603.62
8427,881.65
9468,991.55
1034,121.95
932,34.73
4568,475.15
4399,441.03
3201,343.82
1963,273.86
5891,580.18
4172,426.28
1354,92.18
8872,933.28
3382,373.34
8307,841.53
4561,403.44
2689,234.73
3853,293.74
5438,509.04
9699,1005.37
844,104.19
3963,404.28
2539,328.11
4073,422.53
2927,263.84
6918,656.8
7080,696.41
8315,808.99
3430,390.65
396,60.67
4158,399.82
3008,286.72
5697,604.86
6452,695.75
756,10.0
6214,612.84
4668,471.37
4388,466.21
9523,957.95
8699,890.26
2237,211.85
1446,104.31
5452,584.41
4599,500.7
8418,874.39
8934,934.89
8059,757.31
8253,799.93
5084,564.39
9324,950.21
1761,178.91
1459,133.31
686,131.99
7492,660.68
5075,522.2
3709,367.57
989,36.27
7328,813.63
7562,621.67
5964,602.46
7066,733.02
9661,917.35
1252,139.06
6442,632.98
6267,676.1
7505,926.18
2784,295.33
2154,245.6
3531,304.34
2897,300.44
8129,794.25
8486,887.54
4283,357.0
7263,672.62
6984,757.4
956,106.1
8043,870.49
7139,732.09
6612,686.69
8238,808.32
6476,637.92
3585,406.72
5859,578.74
3863,445.48
4884,482.91
5117,452.72
5341,470.56
6482,639.61
8326,878.39
3544,321.15
1340,170.59
2573,262.34
3929,423.21
2414,226.92
7664,775.55
1977,244.64
3394,338.54
9490,922.76
6173,526.41
2584,285.48
5352,496.62
7362,710.17
1889,135.36
9653,953.8
2820,386.88
4948,512.4
6029,570.69
994,76.58
8107,738.76
3983,341.77
7004,635.92
7668,780.32
2271,249.44
9995,1003.38
8355,853.99
4518,413.49
2168,159.39
1971,139.37
9574,897.45
2028,220.73
7932,893.88
6703,617.94
6392,622.1
2442,254.34
9640,950.05
6484,665.05
6310,602.23
553,21.28
4402,431.08
3842,400.53
3075,371.62
7978,816.63
6512,638.59
4937,535.24
6334,683.41
8757,860.53
6776,670.3
3448,323.44
3659,406.95
1304,134.11
5017,431.42
3571,377.41
509,125.38
9379,1016.33
5839,559.94
453,10.47
3893,484.19
8906,968.94
1584,181.77
3448,259.19
1068,76.48
9474,892.72
5907,681.32
3502,273.92
3087,398.88
2510,245.72
9530,893.12
7699,819.24
6638,695.27
9033,839.99
658,64.54
1149,183.68
7798,759.3
4822,566.19
2844,247.16
2131,132.0
1772,179.46
9928,919.77
629,69.14
6151,615.36
7332,695.25
5566,650.53
4654,465.2
6735,716.72
8278,874.24
4538,541.85
6412,580.73
5022,414.33
1688,255.0
4485,477.56
9211,927.42
3535,346.84
4876,472.07
1400,183.06
9164,844.21
9008,924.67
2832,334.77
8070,844.16
3970,393.43
1081,107.97
3823,446.58
6431,672.2
5082,595.96
5295,442.37
1801,225.44
3380,297.44
9568,953.15
9592,1028.0
802,30.08
9831,1088.88
4185,473.78
8309,859.86
923,45.7
1350,126.01
7685,750.58
6381,576.48
5784,633.09
4072,386.98
4216,412.82
4318,425.55
1629,152.19
4414,467.92
3667,335.57
8395,890.42
5441,514.3
4251,423.67
5384,473.07
1873,240.88
2934,359.69
3068,342.59
5602,568.72
6550,653.19
1511,72.99
9267,858.96
6255,663.02
1460,136.96
6277,559.74
7341,663.83
2683,300.05
6176,661.3
3840,307.3
4935,501.1
1395,158.89
6201,590.92
8515,913.49
1379,120.66
8670,781.16
3147,304.97
2260,294.4
1773,160.03
5188,466.46
5279,559.31
1512,164.12
5997,599.55
9301,953.96
719,37.32
3959,365.9
5583,594.68
9770,928.68
9932,1073.95
1640,225.47
5437,486.49
5489,622.69
1661,173.71
891,158.34
826,89.27
8155,806.64
1592,145.13
1954,72.92
487,95.06
3058,270.44
9020,949.99
8925,976.2
6731,644.22
6337,601.87
8794,929.79
4482,424.82
7273,793.16
737,39.14
1132,185.11
9288,913.51
9051,921.61
9253,974.41
6094,634.98
3874,440.93
4085,335.7
5520,531.64
8050,808.16
7118,673.52
984,146.94
4533,427.69
877,49.53
8307,877.72
527,10.0
2628,212.96
3031,328.51
9319,999.09
730,81.08
9555,874.71
2009,235.15
6082,578.57
1534,209.44
8793,860.32
5505,607.7
1720,151.11
1068,72.36
6334,537.52
9896,956.62
8935,902.36
3404,345.42
4655,496.08
3605,422.71
1838,185.23
1631,166.49
8468,902.44
7239,735.45
8561,809.94
5858,559.69
6244,517.91
7426,695.76
780,10.0
5563,573.85
4394,499.98
6467,599.66
3093,264.12
3192,366.36
1498,127.26
8311,843.94
2672,304.36
2192,183.8
6090,574.57
2183,192.98
5767,499.02
1097,134.03
8509,880.94
8535,857.48
454,113.38
5262,513.14
4380,468.88
8350,859.29
6247,584.74
9917,1049.44
4620,468.41
2192,267.93
9389,873.85
3724,377.89
9750,951.97
2315,188.93
6973,767.77
6332,642.96
5133,439.45
9365,911.63
865,133.45
7712,728.56
2318,184.05
2614,254.05
4712,494.67
4183,381.89
8516,871.14
7039,705.64
9629,970.72
8202,699.96
1489,149.7
7456,733.07
7642,783.72
7184,685.71
3457,327.15
5820,608.66
2041,276.39
3988,332.57
7785,804.16
5669,627.9
5944,629.14
9389,996.53
4323,405.12
1016,163.44
4267,390.48
7723,775.06
6750,649.88
3515,328.39
8125,726.43
690,10.0
3337,392.54
532,10.0
3431,355.62
7934,728.45
533,10.87
1691,203.32
9747,982.8
1189,112.54
8202,877.43
1045,90.02
727,134.2
1031,49.63
1099,50.41
6807,673.79
7325,732.66
9327,889.78
7924,778.59
8626,930.84
5683,548.58
6507,553.88
2838,196.63
4018,506.13
8532,925.73
3667,344.9
5308,571.33
5529,565.92
7688,832.33
2715,217.94
7471,694.95
3249,390.87
4561,381.44
5445,547.99
3766,374.36
3388,378.01
1415,148.49
4878,481.2
2890,269.97
7672,717.46
3873,379.0
3278,386.05
9722,957.9
7613,831.61
7322,768.75
5275,551.33
5225,514.41
8347,803.28
8390,923.08
8351,874.78
5592,552.23
6945,779.46
5703,601.75
3730,301.98
2295,208.17
6330,669.36
4191,494.48
7445,862.57
8798,881.08
9854,1016.21
2402,209.62
3330,288.63
8824,798.11
8407,860.2
542,117.43
2184,257.19
8315,835.86
9924,1053.58
7047,852.24
8794,837.82
4630,341.82
8163,833.42
3409,395.03
2486,171.23
1850,226.64
946,77.74
6444,661.24
4956,449.65
9204,871.37
837,28.47
6872,720.58
534,22.18
9996,1013.09
6839,685.38
1674,108.39
2209,224.7
9407,952.55
7518,804.93
380,112.72
2383,187.33
1990,216.74
1056,10.0
2970,339.56
4051,459.97
8959,762.31
5561,539.14
7152,670.35
1794,162.31
6040,577.0
9511,948.92
8355,884.87
1201,104.41
972,47.83
8930,883.12
744,61.74
9457,941.37
8955,864.1
2498,267.93
2587,323.37
4308,367.35
9404,962.94
796,127.59
1763,154.6
7128,775.41
4553,452.27
793,23.0
5365,472.92
5730,612.24
1726,207.24
2093,287.51
3023,335.84
958,90.83
5061,530.22
7930,796.6
9041,887.47
9134,885.93
4650,378.85
507,13.59
4490,448.02
2183,82.99
3186,292.86
777,123.73
9253,992.46
8681,841.73
7154,687.15
1055,69.5
9938,965.88
5231,580.23
6024,683.86
4450,360.58
4360,395.43
5065,413.33
3912,389.77
6853,660.88
7678,785.75
1989,232.06
1616,189.21
7430,660.7
3486,347.31
6089,524.11
1445,231.34
4694,451.67
8242,755.88
7848,757.59
860,96.39
2212,257.86
2164,281.42
596,62.75
2709,254.21
7930,827.25
1761,208.98
4592,465.14
2568,297.28
1294,98.89
6854,684.2
307,10.0
2815,350.99
1717,147.12
2616,331.38
7658,732.99
4232,438.31
6504,653.14
1587,128.6
1418,165.78
9044,968.25
7937,883.19
960,133.14
9207,860.2
7222,651.92
8404,897.35
6637,613.84
2829,313.7
4270,433.7
3707,436.64
9950,1020.5
9346,933.07
7716,874.66
5060,547.16
2197,247.44
6664,632.27
8764,819.07
4387,425.73
9764,901.46
4674,451.3
7907,830.75
4319,480.99
1115,94.4
7555,902.3
1222,185.87
5167,515.2
1564,213.47
4024,373.43
3022,314.9
5655,547.47
2850,224.41
5619,588.53
6986,698.3
1973,200.71
4887,487.34
5653,520.39
7157,795.12
1966,209.04
4811,467.75
6472,581.74
1684,238.57
4703,516.17
4254,425.48
6605,596.29
8552,938.15
7538,735.56
7281,694.52
6326,630.14
6909,709.66
8964,887.97
1258,10.0
9024,914.88
793,125.43
7342,689.65
381,116.13
7299,773.64
3270,350.44
311,10.0
8124,826.34
1061,123.85
3485,344.4
325,77.07
2106,192.56
6951,681.52
5964,563.08
5454,522.84
6124,604.9
3959,386.59
1825,170.95
1060,152.2
894,164.53
7492,685.11
1355,209.47
3383,372.02
3975,352.85
9950,978.51
6257,639.9
5555,472.75
9711,966.76
4528,479.08
4481,410.88
9991,925.11
2130,222.93
3695,479.91
1503,114.64
3110,276.65
3392,329.18
3344,412.89
6371,554.48
7572,795.69
4973,473.75
3814,362.16
6492,598.69
444,31.95
7807,731.64
5157,488.58
1677,44.43
3446,257.9
5324,549.24
1093,172.41
6056,767.09
4714,517.63
1410,115.27
5972,498.02
4353,462.29
4237,351.07
4263,385.94
5242,568.5
6197,634.41
9274,880.95
1416,56.28
2050,215.61
4327,449.48
6045,679.69
5364,411.79
9979,1003.81
6238,669.64
3697,348.69
8565,776.67
1659,119.66
9583,960.17
5153,490.95
2241,239.29
3448,408.77
8233,803.33
9736,1034.59
1585,152.72
6774,694.35
1070,101.14
2143,232.54
373,64.24
1960,228.09
4649,465.06
7402,573.66
8300,859.78
9311,832.59
4118,381.46
631,10.0
1721,257.03
7812,802.07
7190,702.71
5231,594.05
6325,659.1
4708,477.03
5413,561.06
8719,852.8
3181,256.12
3165,364.54
2875,283.95
6485,560.54
8956,920.97
6041,606.14
577,142.69
365,49.93
4562,397.15
6004,510.89
8894,952.61
8289,825.72
6555,612.21
7741,738.12
4992,564.12
4719,495.49
8260,880.86
6378,650.06
1737,131.87
8920,981.33
7332,713.65
6031,643.32
3678,422.01
8884,888.71
6647,609.04
6701,636.19
6929,726.76
4841,510.79
8176,882.63
8833,940.26
8624,814.75
564,128.58
1734,122.09
5627,592.44
5397,660.77
1960,211.62
5992,510.26
2654,249.11
8757,984.44
6761,665.75
9628,1029.15
7344,686.57
5797,561.92
4849,474.11
6634,760.95
6310,615.7
5226,428.33
9882,1107.3
9604,971.77
6365,669.23
2479,167.56
5267,539.59
934,94.35
3931,344.79
9891,1022.5
4977,412.38
2518,203.13
1689,229.5
4576,421.31
1549,130.23
7940,798.5
6012,582.6
1545,189.04
8545,863.3
742,10.0
7276,690.86
4975,455.35
8253,802.13
4677,473.3
7358,751.11
1122,10.0
3239,375.15
7396,735.06
6065,550.48
1331,180.72
862,10.0
640,10.0
4867,593.16
8162,823.52
2596,222.74
534,58.82
5502,541.12
9608,962.59
9909,1015.36
1591,149.2
5027,520.43
9020,894.1
3239,282.86
5735,518.2
7281,794.05
5692,601.57
9821,1033.95
8272,827.39
1533,164.58
3100,301.08
3075,365.37
6344,617.16
3787,329.5
7683,794.36
4150,407.39
5297,542.2
1190,154.56
6220,593.04
1488,137.85
5944,578.88
1040,168.34
1669,167.62
9881,995.92
2300,172.18
1771,213.64
1836,205.01
618,20.04
5453,641.45
2194,236.26
8291,797.92
9767,976.56
8892,870.77
6235,700.69
1023,148.96
2629,285.6
9627,1048.54
3070,255.09
7845,823.29
5146,541.96
567,45.18
869,75.6
2273,273.46
9037,946.19
3122,241.09
4760,566.82
570,114.14
7941,780.02
9230,883.44
6980,753.52
1557,180.52
8550,890.82
5670,595.54
5158,576.53
8881,930.9
9210,894.31
7299,700.28
420,59.8
7208,835.29
2603,252.81
5161,534.26
3211,365.83
9291,908.14
7536,793.47
5865,587.2
6831,745.59
1409,93.67
7229,838.59
1550,139.38
8477,873.77
1949,195.14
7651,711.17
6211,662.76
9837,970.48
3256,351.89
6128,572.54
5294,516.41
6736,658.88
8976,925.13
7914,806.79
9294,920.57
2015,183.0
8450,860.75
3783,388.19
7975,803.95
2057,304.17
2109,238.5
5839,680.1
6348,631.32
1451,142.68
5792,553.93
7011,716.2
6602,643.92
5047,481.29
8702,775.18
4981,571.39
2807,261.54
3263,400.05
3728,367.99
7794,811.63
4255,429.21
4005,421.24
4338,383.35
9544,1013.52
1013,82.96
7560,802.28
7311,658.07
9179,880.17
8821,900.69
2046,196.42
1507,173.54
1084,118.78
2996,391.0
7373,764.32
5336,511.97
7427,723.04
4018,462.01
6075,531.08
8210,848.96
2993,243.51
925,147.96
4008,379.19
7159,742.21
9253,927.16
7992,729.87
6698,701.82
7552,719.16
1855,225.59
9167,866.6
4487,460.8
8067,808.65
336,10.0
2087,277.69
6583,659.98
8360,814.92
8365,851.44
4180,345.22
6232,745.78
8628,808.52
6633,690.89
6059,608.96
6785,737.52
5367,545.6
961,64.19
8273,734.4
6686,579.59
8187,806.8
714,139.92
7150,631.39
8834,975.87
3029,357.25
4197,352.26
2469,192.64
2178,168.58
6754,690.36
4870,484.19
1815,176.82
874,62.17
3167,325.61
3844,426.26
4777,471.29
371,10.0
3280,377.61
9609,949.83
5792,606.8
9851,980.11
5059,560.15
8384,900.06
339,93.82
9874,959.81
5673,539.19
7865,830.19
2200,216.77
2517,249.99
5096,474.85
4906,561.07
1583,210.32
9075,901.55
8950,862.73
1115,77.02
2811,287.76
546,73.94
5125,469.38
6816,619.36
716,75.58
7002,743.43
4017,405.39
407,28.23
9330,876.5
4813,449.6
1721,216.02
7583,695.64
555,144.14
7548,759.05
9329,853.58
3262,351.36
2582,280.71
9044,882.52
8672,914.17
1777,146.71
9062,937.8
5252,523.46
6180,603.82
5892,656.35
7391,788.28
891,33.73
6577,676.72
2560,350.67
647,133.14
8657,820.23
5332,613.0
4743,520.8
9074,854.97
7169,727.28
5996,623.48
3338,279.95
3145,349.8
8164,937.89
6909,759.16
1565,164.6
2574,243.33
2770,293.42
2877,238.94
3960,372.12
1368,38.71
5891,610.83
6274,610.52
5129,543.8
2250,230.99
8583,807.76
3393,349.32
5611,525.43
1687,251.47
4574,415.23
2585,235.0
3506,299.92
3224,267.39
7345,736.0
8771,814.83
1918,182.41
8862,907.7
6196,598.42
8143,704.15
7363,803.0
8795,892.83
1648,178.73
5856,574.0
5589,599.44
2722,319.1
3928,444.7
2728,286.24
3333,264.5
6457,665.96
9160,929.37
8991,871.67
8113,771.21
1714,198.55
7008,697.01
9021,882.59
6935,777.12
3921,425.68
5615,583.23
1054,166.32
2647,281.22
1026,67.39
5223,502.82
2949,331.5
